pitch,roll,yaw,accelX,accelY,accelZ,latitude,longitude,altitude,GPS_fix
-33.97,-5.73,8.19,-1573.98,893.1,4457.75,0,0,0,0
34.03,6.27,-5.81,-1570.98,953.1,4521.75,0,0,0,0
-61.97,-27.73,3.19,-1422.98,829.1,4356.75,0,0,0,0
310.03,9.27,-62.81,-1740.98,1006.1,4605.75,0.0,0.0,-1.7,0.0
-28.97,16.27,9.19,-1672.98,1102.1,4646.75,0,0,0,0
-77.97,-16.73,13.19,-1594.98,918.1,4511.75,0,0,0,0
-40.97,-21.73,4.19,-1525.98,928.1,4491.75,0,0,0,0
-43.97,-3.73,7.19,-1507.98,766.1,4469.75,0,0,0,0
-4.97,-6.73,1.19,-1500.98,823.1,4445.75,0,0,0,0
13.03,8.27,1.19,-1571.98,858.1,4474.75,0,0,0,0
47.03,6.27,-8.81,-1568.98,929.1,4475.75,0.0,0.0,-1.7,0.0
27.03,2.27,-1.81,-1573.98,953.1,4485.75,0,0,0,0
-29.97,-3.73,7.19,-1598.98,912.1,4477.75,0,0,0,0
3.03,0.27,0.19,-1564.98,904.1,4471.75,0,0,0,0
4.03,-0.73,0.19,-1560.98,918.1,4492.75,0.0,0.0,-1.7,0.0
-16.97,-2.73,4.19,-1579.98,910.1,4476.75,0,0,0,0
-20.97,-3.73,6.19,-1576.98,868.1,4448.75,0,0,0,0
-10.97,-2.73,3.19,-1562.98,907.1,4476.75,0,0,0,0
2.03,0.27,0.19,-1568.98,903.1,4463.75,0,0,0,0
9.03,1.27,0.19,-1570.98,924.1,4482.75,0,0,0,0
3.03,3.27,2.19,-1594.98,951.1,4504.75,0,0,0,0
19.03,-1.73,-1.81,-1562.98,925.1,4501.75,0.0,0.0,-1.7,0.0
-17.97,-4.73,5.19,-1549.98,945.1,4488.75,0,0,0,0
-27.97,-6.73,7.19,-1577.98,842.1,4435.75,0,0,0,0
38.03,5.27,-6.81,-1549.98,966.1,4537.75,0,0,0,0
-43.97,-5.73,11.19,-1578.98,880.1,4462.75,0,0,0,0
14.03,-0.73,-2.81,-1568.98,884.1,4452.75,0,0,0,0
2.03,0.27,0.19,-1565.98,927.1,4484.75,0,0,0,0
-19.97,-3.73,5.19,-1550.98,875.1,4463.75,0.0,0.0,-1.7,0.0
13.03,1.27,-0.81,-1557.98,926.1,4503.75,0,0,0,0
1.03,-0.73,1.19,-1589.98,931.1,4483.75,0,0,0,0
4.03,1.27,0.19,-1553.98,920.1,4475.75,0,0,0,0
2.03,-0.73,1.19,-1561.98,899.1,4462.75,0,0,0,0
-3.97,-0.73,2.19,-1576.98,923.1,4508.75,0,0,0,0
-2.97,-1.73,2.19,-1569.98,896.1,4475.75,0,0,0,0
-1.97,-1.73,1.19,-1548.98,923.1,4468.75,0.0,0.0,-1.7,0.0
4.03,1.27,1.19,-1573.98,901.1,4476.75,0,0,0,0
5.03,0.27,1.19,-1573.98,909.1,4493.75,0,0,0,0
4.03,-0.73,1.19,-1571.98,898.1,4479.75,0,0,0,0
-4.97,-0.73,3.19,-1556.98,903.1,4494.75,0,0,0,0
-1.97,-1.73,1.19,-1564.98,891.1,4494.75,0,0,0,0
2.03,0.27,1.19,-1567.98,917.1,4502.75,0,0,0,0
-9.97,-3.73,3.19,-1563.98,874.1,4486.75,0.0,0.0,-1.7,0.0
5.03,-0.73,0.19,-1564.98,900.1,4496.75,0,0,0,0
1.03,0.27,1.19,-1571.98,926.1,4488.75,0,0,0,0
-0.97,-1.73,1.19,-1560.98,915.1,4461.75,0,0,0,0
-0.97,-1.73,1.19,-1568.98,903.1,4483.75,0,0,0,0
-0.97,-1.73,2.19,-1558.98,897.1,4473.75,0,0,0,0
-3.97,-2.73,2.19,-1558.98,910.1,4475.75,0,0,0,0
1.03,0.27,0.19,-1570.98,916.1,4476.75,0.0,0.0,-1.7,0.0
3.03,0.27,1.19,-1559.98,910.1,4503.75,0,0,0,0
2.03,-0.73,0.19,-1570.98,909.1,4474.75,0,0,0,0
14.03,2.27,-1.81,-1561.98,921.1,4490.75,0,0,0,0
-0.97,-2.73,1.19,-1564.98,896.1,4460.75,0,0,0,0
15.03,0.27,-1.81,-1550.98,915.1,4507.75,0,0,0,0
-14.97,-3.73,3.19,-1570.98,926.1,4490.75,0,0,0,0
-10.97,-3.73,3.19,-1567.98,879.1,4480.75,0.0,0.0,-1.7,0.0
14.03,-0.73,-1.81,-1547.98,897.1,4482.75,0,0,0,0
43.03,8.27,-7.81,-1515.98,1038.1,4514.75,0,0,0,0
-20.97,-2.73,5.19,-1617.98,826.1,4379.75,0,0,0,0
98.03,11.27,-14.81,-1554.98,996.1,4566.75,0.0,0.0,-1.7,0.0
-5.97,6.27,2.19,-1578.98,1022.1,4548.75,0,0,0,0
-51.97,-14.73,12.19,-1579.98,813.1,4409.75,0,0,0,0
65.03,12.27,-11.81,-1577.98,992.1,4550.75,0,0,0,0
-4.97,-0.73,2.19,-1580.98,868.1,4488.75,0,0,0,0
23.03,-0.73,-2.81,-1541.98,895.1,4490.75,0,0,0,0
1.03,1.27,2.19,-1562.98,918.1,4522.75,0,0,0,0
-17.97,-2.73,4.19,-1580.98,854.1,4430.75,0.0,0.0,-1.7,0.0
33.03,4.27,-5.81,-1568.98,950.1,4479.75,0,0,0,0
-9.97,-5.73,4.19,-1572.98,878.1,4455.75,0,0,0,0
41.03,7.27,-7.81,-1542.98,970.1,4527.75,0,0,0,0
-72.97,-13.73,16.19,-1584.98,860.1,4420.75,0,0,0,0
11.03,0.27,-1.81,-1551.98,867.1,4454.75,0,0,0,0
76.03,13.27,-13.81,-1519.98,981.1,4599.75,0,0,0,0
-68.97,-10.73,14.19,-1575.98,894.1,4463.75,0.0,0.0,-1.7,0.0
74.03,7.27,-13.81,-1548.98,924.1,4475.75,0,0,0,0
27.03,8.27,-4.81,-1547.98,1020.1,4600.75,0,0,0,0
-113.97,-19.73,25.19,-1593.98,817.1,4382.75,0,0,0,0
47.03,1.27,-8.81,-1548.98,882.1,4486.75,0,0,0,0
65.03,11.27,-10.81,-1553.98,1002.1,4582.75,0,0,0,0
-73.97,-12.73,14.19,-1572.98,926.1,4486.75,0,0,0,0
-50.97,-9.73,12.19,-1591.98,805.1,4481.75,0.0,0.0,-1.7,0.0
70.03,11.27,-12.81,-1540.98,1016.1,4568.75,0,0,0,0
-72.97,-11.73,15.19,-1574.98,898.1,4429.75,0,0,0,0
-25.97,-2.73,7.19,-1598.98,815.1,4397.75,0,0,0,0
58.03,7.27,-10.81,-1538.98,946.1,4515.75,0,0,0,0
-42.97,-11.73,9.19,-1535.98,901.1,4484.75,0,0,0,0
4.03,-6.73,-1.81,-1544.98,872.1,4432.75,0,0,0,0
39.03,7.27,-3.81,-1582.98,946.1,4567.75,0.0,0.0,-1.7,0.0
-15.97,-4.73,4.19,-1574.98,903.1,4452.75,0,0,0,0
-12.97,-4.73,5.19,-1573.98,895.1,4472.75,0,0,0,0
16.03,3.27,-2.81,-1566.98,962.1,4467.75,0,0,0,0
-15.97,-6.73,5.19,-1558.98,886.1,4442.75,0,0,0,0
-2.97,-1.73,1.19,-1562.98,896.1,4484.75,0,0,0,0
17.03,2.27,-2.81,-1549.98,918.1,4495.75,0,0,0,0
-18.97,-14.73,2.19,-1530.98,875.1,4435.75,0.0,0.0,-1.7,0.0
-59.97,-14.73,12.19,-1556.98,894.1,4452.75,0,0,0,0
-9.97,-0.73,4.19,-1595.98,840.1,4462.75,0,0,0,0
75.03,9.27,-14.81,-1568.98,1014.1,4488.75,0,0,0,0
58.03,11.27,-5.81,-1595.98,909.1,4579.75,0.0,0.0,-1.7,0.0
79.03,10.27,-13.81,-1562.98,1027.1,4484.75,0,0,0,0
-44.97,-10.73,9.19,-1581.98,877.1,4398.75,0,0,0,0
3.03,-1.73,-0.81,-1564.98,918.1,4537.75,0,0,0,0
-7.97,-1.73,2.19,-1543.98,904.1,4525.75,0,0,0,0
-48.97,-12.73,11.19,-1587.98,848.1,4445.75,0,0,0,0
28.03,6.27,-3.81,-1568.98,896.1,4472.75,0,0,0,0
0.03,-0.73,1.19,-1559.98,913.1,4484.75,0.0,0.0,-1.7,0.0
3.03,-1.73,1.19,-1571.98,912.1,4463.75,0,0,0,0
1.03,-1.73,1.19,-1567.98,932.1,4515.75,0,0,0,0
-12.97,-4.73,3.19,-1551.98,906.1,4466.75,0,0,0,0
-3.97,-0.73,2.19,-1567.98,911.1,4484.75,0,0,0,0
-1.97,-0.73,1.19,-1570.98,897.1,4481.75,0,0,0,0
3.03,-0.73,0.19,-1568.98,925.1,4475.75,0,0,0,0
6.03,0.27,0.19,-1566.98,918.1,4505.75,0.0,0.0,-1.7,0.0
3.03,1.27,1.19,-1563.98,910.1,4474.75,0,0,0,0
2.03,-0.73,0.19,-1577.98,914.1,4478.75,0,0,0,0
-5.97,-2.73,3.19,-1558.98,887.1,4497.75,0,0,0,0
6.03,0.27,0.19,-1551.98,906.1,4467.75,0,0,0,0
0.03,-0.73,1.19,-1562.98,919.1,4465.75,0,0,0,0
-1.97,-0.73,2.19,-1567.98,924.1,4447.75,0,0,0,0
6.03,0.27,0.19,-1576.98,923.1,4483.75,0.0,0.0,-1.7,0.0
-1.97,-1.73,1.19,-1567.98,906.1,4463.75,0,0,0,0
13.03,2.27,-1.81,-1544.98,950.1,4486.75,0,0,0,0
-14.97,-3.73,4.19,-1576.98,898.1,4479.75,0,0,0,0
-1.97,-0.73,1.19,-1580.98,901.1,4460.75,0,0,0,0
7.03,-0.73,0.19,-1567.98,908.1,4497.75,0,0,0,0
-1.97,-0.73,1.19,-1571.98,916.1,4497.75,0,0,0,0
-0.97,0.27,1.19,-1577.98,924.1,4493.75,0.0,0.0,-1.7,0.0
13.03,0.27,-0.81,-1583.98,924.1,4496.75,0,0,0,0
-6.97,-1.73,3.19,-1577.98,898.1,4496.75,0,0,0,0
7.03,-0.73,1.19,-1572.98,902.1,4459.75,0,0,0,0
78.03,20.27,-13.81,-1551.98,1010.1,4556.75,0,0,0,0
-35.97,-9.73,8.19,-1570.98,919.1,4481.75,0,0,0,0
-6.97,1.27,3.19,-1594.98,895.1,4439.75,0,0,0,0
42.03,4.27,-6.81,-1555.98,935.1,4498.75,0.0,0.0,-1.7,0.0
-24.97,-5.73,6.19,-1561.98,892.1,4474.75,0,0,0,0
23.03,2.27,-3.81,-1549.98,934.1,4514.75,0,0,0,0
-6.97,-1.73,2.19,-1569.98,947.1,4502.75,0,0,0,0
-26.97,-8.73,7.19,-1549.98,840.1,4470.75,0,0,0,0
37.03,11.27,-6.81,-1556.98,982.1,4556.75,0,0,0,0
2.03,-0.73,1.19,-1561.98,865.1,4446.75,0,0,0,0
58.03,10.27,-8.81,-1559.98,951.1,4531.75,0.0,0.0,-1.7,0.0
-19.97,-4.73,5.19,-1577.98,924.1,4472.75,0,0,0,0
5.03,3.27,-0.81,-1576.98,898.1,4464.75,0,0,0,0
-2.97,-3.73,3.19,-1578.98,894.1,4470.75,0,0,0,0
-10.97,-3.73,4.19,-1566.98,895.1,4482.75,0,0,0,0
34.03,8.27,-5.81,-1557.98,956.1,4496.75,0,0,0,0
-34.97,-9.73,8.19,-1562.98,883.1,4457.75,0,0,0,0
11.03,0.27,-0.81,-1565.98,907.1,4479.75,0.0,0.0,-1.7,0.0
22.03,5.27,-2.81,-1561.98,949.1,4522.75,0,0,0,0
-32.97,-5.73,8.19,-1597.98,892.1,4445.75,0,0,0,0
17.03,3.27,-2.81,-1556.98,952.1,4532.75,0,0,0,0
-18.97,-5.73,5.19,-1566.98,895.1,4484.75,0,0,0,0
-16.97,-6.73,4.19,-1550.98,887.1,4472.75,0,0,0,0
2.03,-0.73,0.19,-1541.98,918.1,4499.75,0,0,0,0
-17.97,-1.73,4.19,-1552.98,910.1,4425.75,0,0,0,0
-15.97,3.27,4.19,-1569.98,853.1,4516.75,0,0,0,0
5.03,0.27,1.19,-1573.98,979.1,4485.75,0,0,0,0
-38.97,-13.73,8.19,-1549.98,883.1,4440.75,0,0,0,0
6.03,-0.73,-0.81,-1557.98,949.1,4511.75,0,0,0,0
-44.97,-10.73,10.19,-1578.98,857.1,4455.75,0.0,0.0,-1.7,0.0
28.03,5.27,-3.81,-1563.98,912.1,4493.75,0,0,0,0
-1.97,-2.73,2.19,-1567.98,923.1,4486.75,0,0,0,0
6.03,3.27,3.19,-1565.98,917.1,4506.75,0,0,0,0
-1.97,-2.73,2.19,-1568.98,906.1,4471.75,0,0,0,0
5.03,-1.73,0.19,-1555.98,924.1,4495.75,0,0,0,0
-20.97,-3.73,5.19,-1587.98,899.1,4486.75,0,0,0,0
38.03,-0.73,-7.81,-1535.98,901.1,4463.75,0.0,0.0,-1.7,0.0
-62.97,-14.73,13.19,-1572.98,887.1,4448.75,0,0,0,0
-3.97,-2.73,2.19,-1548.98,867.1,4447.75,0,0,0,0
41.03,9.27,-7.81,-1551.98,956.1,4505.75,0,0,0,0
-27.97,-9.73,7.19,-1566.98,894.1,4440.75,0.0,0.0,-1.7,0.0
10.03,0.27,0.19,-1566.98,923.1,4496.75,0,0,0,0
13.03,4.27,-1.81,-1559.98,957.1,4511.75,0,0,0,0
-37.97,-7.73,8.19,-1569.98,900.1,4416.75,0,0,0,0
40.03,10.27,-8.81,-1527.98,971.1,4474.75,0,0,0,0
-21.97,-8.73,5.19,-1548.98,886.1,4470.75,0,0,0,0
-25.97,-7.73,6.19,-1558.98,902.1,4488.75,0,0,0,0
28.03,6.27,-3.81,-1572.98,914.1,4517.75,0.0,0.0,-1.7,0.0
12.03,0.27,-0.81,-1558.98,938.1,4509.75,0,0,0,0
-22.97,-9.73,6.19,-1565.98,918.1,4479.75,0,0,0,0
16.03,4.27,-1.81,-1570.98,945.1,4504.75,0,0,0,0
-10.97,-3.73,3.19,-1562.98,897.1,4437.75,0,0,0,0
16.03,5.27,-1.81,-1566.98,932.1,4514.75,0,0,0,0
3.03,-0.73,1.19,-1570.98,898.1,4474.75,0,0,0,0
-8.97,-3.73,3.19,-1551.98,897.1,4472.75,0.0,0.0,-1.7,0.0
-2.97,0.27,1.19,-1576.98,917.1,4496.75,0,0,0,0
6.03,1.27,0.19,-1570.98,923.1,4487.75,0,0,0,0
-7.97,-3.73,3.19,-1566.98,911.1,4460.75,0,0,0,0
14.03,4.27,-1.81,-1553.98,943.1,4464.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1570.98,917.1,4488.75,0,0,0,0
-5.97,-3.73,2.19,-1562.98,920.1,4466.75,0,0,0,0
4.03,1.27,0.19,-1570.98,928.1,4494.75,0,0,0,0
2.03,1.27,1.19,-1567.98,916.1,4488.75,0,0,0,0
-7.97,-1.73,2.19,-1566.98,916.1,4481.75,0,0,0,0
7.03,0.27,0.19,-1563.98,923.1,4480.75,0,0,0,0
2.03,-1.73,1.19,-1570.98,907.1,4467.75,0.0,0.0,-1.7,0.0
-12.97,-3.73,3.19,-1581.98,916.1,4456.75,0,0,0,0
-6.97,-1.73,2.19,-1566.98,887.1,4486.75,0,0,0,0
7.03,0.27,0.19,-1568.98,920.1,4493.75,0,0,0,0
-2.97,-0.73,1.19,-1554.98,928.1,4487.75,0,0,0,0
0.03,0.27,1.19,-1557.98,930.1,4493.75,0,0,0,0
-3.97,-1.73,2.19,-1559.98,916.1,4483.75,0,0,0,0
6.03,1.27,0.19,-1560.98,933.1,4515.75,0.0,0.0,-1.7,0.0
3.03,0.27,0.19,-1553.98,914.1,4491.75,0,0,0,0
3.03,0.27,0.19,-1558.98,941.1,4504.75,0,0,0,0
1.03,-0.73,1.19,-1548.98,939.1,4484.75,0,0,0,0
3.03,-0.73,1.19,-1554.98,903.1,4491.75,0,0,0,0
-4.97,-2.73,2.19,-1556.98,912.1,4470.75,0,0,0,0
2.03,-0.73,1.19,-1566.98,923.1,4498.75,0,0,0,0
7.03,0.27,0.19,-1559.98,938.1,4483.75,0.0,0.0,-1.7,0.0
-1.97,-2.73,2.19,-1564.98,909.1,4491.75,0,0,0,0
3.03,-0.73,1.19,-1562.98,916.1,4484.75,0,0,0,0
-1.97,-0.73,1.19,-1551.98,911.1,4484.75,0,0,0,0
3.03,0.27,1.19,-1563.98,917.1,4459.75,0,0,0,0
0.03,-0.73,1.19,-1557.98,921.1,4497.75,0,0,0,0
-3.97,-2.73,2.19,-1574.98,910.1,4504.75,0,0,0,0
0.03,-1.73,1.19,-1543.98,926.1,4477.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1567.98,924.1,4471.75,0,0,0,0
0.03,-0.73,1.19,-1548.98,912.1,4491.75,0,0,0,0
-4.97,-2.73,2.19,-1576.98,904.1,4472.75,0,0,0,0
1.03,-0.73,0.19,-1586.98,911.1,4464.75,0,0,0,0
4.03,1.27,0.19,-1557.98,914.1,4484.75,0,0,0,0
-2.97,-0.73,2.19,-1549.98,914.1,4477.75,0,0,0,0
1.03,1.27,0.19,-1576.98,924.1,4475.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,2.19,-1557.98,932.1,4475.75,0,0,0,0
3.03,0.27,0.19,-1564.98,926.1,4448.75,0,0,0,0
-4.97,-0.73,2.19,-1575.98,909.1,4468.75,0,0,0,0
-10.97,-4.73,4.19,-1583.98,911.1,4489.75,0,0,0,0
4.03,0.27,0.19,-1576.98,939.1,4497.75,0,0,0,0
0.03,0.27,1.19,-1570.98,940.1,4474.75,0,0,0,0
-0.97,-0.73,1.19,-1574.98,922.1,4453.75,0.0,0.0,-1.7,0.0
2.03,-1.73,1.19,-1559.98,892.1,4496.75,0,0,0,0
2.03,-1.73,1.19,-1562.98,915.1,4499.75,0,0,0,0
22.03,3.27,-2.81,-1562.98,923.1,4500.75,0,0,0,0
-0.97,-0.73,1.19,-1559.98,932.1,4489.75,0,0,0,0
-6.97,-1.73,2.19,-1573.98,916.1,4473.75,0,0,0,0
-1.97,-3.73,2.19,-1556.98,886.1,4491.75,0,0,0,0
22.03,4.27,-3.81,-1559.98,943.1,4496.75,0.0,0.0,-1.7,0.0
6.03,1.27,-0.81,-1572.98,924.1,4515.75,0,0,0,0
-14.97,-4.73,4.19,-1576.98,912.1,4465.75,0,0,0,0
-10.97,-3.73,3.19,-1570.98,916.1,4435.75,0,0,0,0
4.03,1.27,1.19,-1569.98,931.1,4503.75,0,0,0,0
9.03,0.27,-0.81,-1569.98,934.1,4499.75,0,0,0,0
3.03,-1.73,0.19,-1553.98,928.1,4512.75,0,0,0,0
-12.97,-2.73,3.19,-1567.98,919.1,4467.75,0.0,0.0,-1.7,0.0
-12.97,-5.73,4.19,-1580.98,904.1,4449.75,0,0,0,0
0.03,-0.73,0.19,-1578.98,924.1,4471.75,0,0,0,0
-4.97,-2.73,2.19,-1561.98,924.1,4502.75,0,0,0,0
-1.97,-1.73,1.19,-1580.98,934.1,4495.75,0,0,0,0
-2.97,-1.73,1.19,-1557.98,928.1,4483.75,0,0,0,0
3.03,1.27,0.19,-1549.98,929.1,4490.75,0,0,0,0
12.03,2.27,-0.81,-1569.98,913.1,4513.75,0.0,0.0,-1.7,0.0
0.03,0.27,0.19,-1567.98,921.1,4519.75,0,0,0,0
-10.97,-3.73,3.19,-1565.98,917.1,4486.75,0,0,0,0
-1.97,-0.73,2.19,-1550.98,902.1,4458.75,0,0,0,0
10.03,0.27,-0.81,-1557.98,932.1,4489.75,0,0,0,0
0.03,-1.73,1.19,-1545.98,931.1,4497.75,0,0,0,0
-3.97,-1.73,2.19,-1576.98,909.1,4459.75,0,0,0,0
3.03,0.27,0.19,-1570.98,918.1,4482.75,0,0,0,0
0.03,0.27,1.19,-1573.98,930.1,4472.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-3.97,-1.73,3.19,-1576.98,931.1,4480.75,0,0,0,0
13.03,3.27,-1.81,-1560.98,930.1,4504.75,0,0,0,0
-1.97,-0.73,1.19,-1571.98,920.1,4462.75,0,0,0,0
-11.97,-3.73,3.19,-1566.98,904.1,4477.75,0.0,0.0,-1.7,0.0
2.03,-1.73,1.19,-1556.98,903.1,4498.75,0,0,0,0
13.03,2.27,-1.81,-1569.98,933.1,4502.75,0,0,0,0
-15.97,-3.73,4.19,-1577.98,918.1,4482.75,0,0,0,0
6.03,-0.73,1.19,-1569.98,900.1,4489.75,0,0,0,0
11.03,2.27,-0.81,-1558.98,917.1,4469.75,0,0,0,0
-5.97,-0.73,2.19,-1561.98,928.1,4493.75,0,0,0,0
1.03,0.27,1.19,-1564.98,917.1,4490.75,0.0,0.0,-1.7,0.0
9.03,0.27,-0.81,-1550.98,946.1,4498.75,0,0,0,0
-8.97,-1.73,2.19,-1573.98,924.1,4497.75,0,0,0,0
-1.97,0.27,1.19,-1575.98,918.1,4477.75,0,0,0,0
5.03,-0.73,0.19,-1563.98,915.1,4493.75,0,0,0,0
6.03,0.27,0.19,-1575.98,941.1,4498.75,0,0,0,0
-5.97,-1.73,2.19,-1557.98,931.1,4458.75,0,0,0,0
-4.97,-2.73,2.19,-1564.98,903.1,4484.75,0.0,0.0,-1.7,0.0
11.03,2.27,-0.81,-1554.98,920.1,4470.75,0,0,0,0
-2.97,-1.73,2.19,-1569.98,920.1,4498.75,0,0,0,0
-4.97,-1.73,3.19,-1585.98,917.1,4498.75,0,0,0,0
5.03,0.27,1.19,-1571.98,919.1,4476.75,0,0,0,0
7.03,1.27,0.19,-1551.98,932.1,4489.75,0,0,0,0
-6.97,-2.73,2.19,-1561.98,911.1,4521.75,0,0,0,0
-6.97,-2.73,2.19,-1561.98,876.1,4475.75,0.0,0.0,-1.7,0.0
11.03,2.27,-0.81,-1564.98,949.1,4482.75,0,0,0,0
-8.97,-1.73,2.19,-1570.98,915.1,4476.75,0,0,0,0
-8.97,-2.73,3.19,-1584.98,900.1,4455.75,0,0,0,0
3.03,-1.73,0.19,-1559.98,924.1,4477.75,0,0,0,0
8.03,1.27,0.19,-1561.98,934.1,4501.75,0,0,0,0
-5.97,-0.73,2.19,-1556.98,926.1,4476.75,0,0,0,0
-9.97,-3.73,3.19,-1562.98,901.1,4502.75,0,0,0,0
12.03,0.27,-0.81,-1561.98,917.1,4476.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
11.03,1.27,-0.81,-1562.98,917.1,4496.75,0,0,0,0
-10.97,-3.73,3.19,-1561.98,903.1,4474.75,0,0,0,0
-2.97,-1.73,2.19,-1562.98,917.1,4473.75,0,0,0,0
9.03,1.27,-0.81,-1579.98,914.1,4488.75,0.0,0.0,-1.7,0.0
10.03,2.27,-0.81,-1568.98,926.1,4481.75,0,0,0,0
-6.97,-1.73,3.19,-1564.98,912.1,4494.75,0,0,0,0
6.03,1.27,-0.81,-1564.98,927.1,4490.75,0,0,0,0
7.03,0.27,-0.81,-1564.98,937.1,4473.75,0,0,0,0
-2.97,-1.73,2.19,-1570.98,917.1,4491.75,0,0,0,0
-8.97,-3.73,3.19,-1566.98,930.1,4462.75,0,0,0,0
-4.97,-2.73,2.19,-1577.98,918.1,4461.75,0.0,0.0,-1.7,0.0
8.03,0.27,0.19,-1577.98,945.1,4512.75,0,0,0,0
-17.97,-4.73,4.19,-1568.98,912.1,4474.75,0,0,0,0
-0.97,-1.73,1.19,-1555.98,912.1,4465.75,0,0,0,0
8.03,-0.73,1.19,-1560.98,921.1,4477.75,0,0,0,0
7.03,2.27,-0.81,-1548.98,952.1,4495.75,0,0,0,0
-8.97,-1.73,1.19,-1553.98,903.1,4465.75,0,0,0,0
0.03,-0.73,1.19,-1577.98,909.1,4450.75,0.0,0.0,-1.7,0.0
7.03,1.27,0.19,-1561.98,935.1,4476.75,0,0,0,0
-6.97,-0.73,2.19,-1581.98,929.1,4489.75,0,0,0,0
15.03,4.27,-1.81,-1568.98,916.1,4489.75,0,0,0,0
-27.97,-8.73,6.19,-1574.98,878.1,4437.75,0,0,0,0
10.03,2.27,0.19,-1550.98,926.1,4519.75,0,0,0,0
1.03,-0.73,1.19,-1574.98,918.1,4477.75,0,0,0,0
10.03,1.27,-0.81,-1560.98,933.1,4487.75,0.0,0.0,-1.7,0.0
-12.97,-3.73,4.19,-1571.98,930.1,4479.75,0,0,0,0
-1.97,-2.73,2.19,-1563.98,910.1,4478.75,0,0,0,0
5.03,1.27,0.19,-1559.98,908.1,4458.75,0,0,0,0
5.03,1.27,0.19,-1571.98,932.1,4500.75,0,0,0,0
-12.97,-3.73,4.19,-1563.98,896.1,4468.75,0,0,0,0
3.03,-0.73,0.19,-1571.98,924.1,4487.75,0,0,0,0
9.03,0.27,-0.81,-1562.98,924.1,4493.75,0.0,0.0,-1.7,0.0
-10.97,-2.73,3.19,-1568.98,919.1,4491.75,0,0,0,0
-1.97,-2.73,2.19,-1565.98,925.1,4487.75,0,0,0,0
8.03,0.27,0.19,-1578.98,918.1,4471.75,0,0,0,0
9.03,1.27,0.19,-1574.98,922.1,4487.75,0,0,0,0
-2.97,0.27,1.19,-1555.98,926.1,4469.75,0,0,0,0
-9.97,-1.73,3.19,-1566.98,902.1,4487.75,0,0,0,0
5.03,0.27,1.19,-1558.98,914.1,4481.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1555.98,928.1,4478.75,0,0,0,0
-5.97,-1.73,2.19,-1565.98,908.1,4485.75,0,0,0,0
3.03,0.27,0.19,-1547.98,921.1,4491.75,0,0,0,0
3.03,-1.73,1.19,-1549.98,912.1,4493.75,0,0,0,0
-7.97,-2.73,3.19,-1575.98,933.1,4468.75,0,0,0,0
6.03,0.27,-0.81,-1570.98,931.1,4493.75,0,0,0,0
3.03,0.27,0.19,-1568.98,914.1,4461.75,0,0,0,0
0.03,-0.73,1.19,-1560.98,931.1,4516.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.97,-0.73,1.19,-1567.98,922.1,4488.75,0,0,0,0
-0.97,-0.73,1.19,-1559.98,916.1,4469.75,0,0,0,0
7.03,0.27,0.19,-1563.98,952.1,4482.75,0,0,0,0
-10.97,-3.73,3.19,-1570.98,922.1,4480.75,0.0,0.0,-1.7,0.0
-1.97,-0.73,1.19,-1550.98,922.1,4488.75,0,0,0,0
7.03,0.27,0.19,-1557.98,930.1,4520.75,0,0,0,0
-14.97,-4.73,4.19,-1568.98,919.1,4496.75,0,0,0,0
-2.97,-0.73,1.19,-1580.98,915.1,4470.75,0,0,0,0
13.03,1.27,-1.81,-1556.98,947.1,4502.75,0,0,0,0
3.03,-0.73,1.19,-1573.98,924.1,4521.75,0,0,0,0
1.03,0.27,0.19,-1562.98,927.1,4502.75,0.0,0.0,-1.7,0.0
8.03,0.27,0.19,-1553.98,924.1,4484.75,0,0,0,0
2.03,0.27,0.19,-1563.98,923.1,4513.75,0,0,0,0
1.03,0.27,0.19,-1563.98,936.1,4473.75,0,0,0,0
4.03,0.27,0.19,-1569.98,925.1,4489.75,0,0,0,0
-4.97,-3.73,2.19,-1560.98,928.1,4493.75,0,0,0,0
3.03,0.27,1.19,-1572.98,933.1,4505.75,0,0,0,0
-7.97,-2.73,2.19,-1588.98,914.1,4475.75,0.0,0.0,-1.7,0.0
3.03,-0.73,1.19,-1558.98,929.1,4475.75,0,0,0,0
-7.97,-3.73,2.19,-1573.98,917.1,4486.75,0,0,0,0
-0.97,-0.73,1.19,-1578.98,908.1,4469.75,0,0,0,0
6.03,0.27,1.19,-1573.98,936.1,4497.75,0,0,0,0
2.03,0.27,0.19,-1571.98,942.1,4497.75,0,0,0,0
-8.97,-1.73,3.19,-1558.98,923.1,4492.75,0,0,0,0
-7.97,-2.73,2.19,-1583.98,933.1,4511.75,0.0,0.0,-1.7,0.0
8.03,1.27,-0.81,-1562.98,956.1,4488.75,0,0,0,0
-7.97,-0.73,2.19,-1558.98,938.1,4472.75,0,0,0,0
-3.97,-1.73,2.19,-1566.98,911.1,4493.75,0,0,0,0
